ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
194018,J. Collins,1100000,2,3,High,Medium,Right,35,69,72,53,62,63,61,61,49,62,70,73,70,65,54,68,85,81,83,59,63,32,64,46,64,65,15,19,18,
200931,Fran Cruz,950000,2,3,Medium,Medium,Right,33,28,63,69,33,40,42,40,62,58,45,54,67,64,65,57,75,78,76,35,75,65,36,47,38,58,65,66,63,
239331,G. Papunashvili,1400000,4,2,High,Low,Left,68,67,43,64,60,78,68,70,61,68,68,67,64,50,63,65,45,68,62,69,38,28,65,60,66,64,23,31,37,
193251,C. Schösswendter,725000,2,3,Medium,High,Right,27,24,80,56,18,26,17,21,49,53,53,55,36,53,34,40,66,79,85,23,69,65,26,32,36,54,64,70,62,
210404,S. Doukara,1100000,3,3,Medium,Medium,Right,58,69,55,62,61,69,65,49,52,68,62,70,39,67,48,75,39,70,85,60,45,20,62,62,61,69,22,23,20,
211428,Etxeberría,1100000,2,3,Medium,Medium,Right,70,19,52,68,39,64,62,44,56,68,74,73,68,59,61,37,73,72,67,32,70,66,56,52,39,68,64,67,66,
220900,I. Doğan,750000,2,2,High,Medium,Left,72,43,66,67,70,65,80,70,63,67,68,69,64,64,68,79,52,65,74,72,70,65,60,55,43,58,65,70,67,
221924,K. Fisker,850000,2,2,High,Medium,Left,73,61,37,70,45,70,70,68,68,71,74,64,79,63,85,68,81,90,57,68,76,30,64,70,63,65,33,42,30,
230372,Helito Caldeira,350000,3,3,Medium,Medium,Right,58,47,73,69,56,57,73,61,58,77,62,66,60,66,49,72,54,58,77,49,70,73,57,43,64,63,76,58,71,
202469,D. Bingham,750000,1,2,Medium,Medium,Right,13,9,14,36,10,13,12,19,34,17,39,39,44,60,47,24,59,26,57,13,34,15,12,45,20,39,14,16,12,68
215013,S. Zurbriggen,900000,2,4,Medium,High,Right,60,36,68,62,31,51,56,37,54,54,74,68,62,63,67,60,76,78,75,34,68,67,48,41,42,54,66,66,68,
216037,N. Valentini,825000,2,2,Low,Medium,Right,38,25,66,54,18,50,23,22,44,60,55,52,48,60,60,40,59,66,82,20,68,66,21,23,28,55,67,68,66,
201958,E. Ebanks-Landell,1000000,2,3,Medium,Medium,Right,51,40,58,57,35,53,32,22,53,57,64,66,56,64,59,66,72,68,80,60,66,65,33,52,36,43,67,70,67,
227558,T. Siebatcheu,1300000,2,2,Medium,Medium,Right,50,71,69,62,65,58,47,43,47,64,68,67,63,62,68,68,70,65,78,59,40,28,67,53,63,59,22,18,24,
206311,Adriá Carmona,1100000,3,4,High,Medium,Left,71,62,33,70,59,73,62,72,60,69,79,73,81,55,86,56,46,49,56,59,30,31,56,64,67,58,28,31,31,
164839,M. Parkhurst,375000,2,3,Medium,Medium,Right,53,34,65,69,36,59,34,31,70,60,52,62,55,69,66,49,59,75,68,40,69,66,28,51,49,70,70,68,67,
235751,B. Nastić,1000000,2,2,Medium,Medium,Left,67,26,54,61,28,64,43,34,58,62,71,69,67,64,64,70,70,74,67,38,69,68,52,56,37,62,71,67,70,
239335,Óscar,1700000,3,3,Medium,Medium,Right,42,66,42,70,42,75,78,82,67,74,64,61,65,62,75,53,59,42,50,68,43,60,60,56,53,62,32,37,43,
213736,J. Gonzalez,1100000,1,2,Medium,Medium,Right,12,20,14,32,15,11,12,11,31,19,41,43,34,62,43,24,51,28,65,15,18,18,17,36,23,23,11,19,13,68
215528,K. Karami,750000,2,3,Medium,Medium,Right,66,54,52,52,38,71,46,32,60,67,77,75,73,66,74,58,62,73,63,47,72,70,58,52,42,68,69,68,68,
233960,L. Mühl,1500000,2,3,Medium,Medium,Right,49,24,59,64,39,52,39,22,67,64,65,67,54,68,49,59,65,65,81,39,70,61,29,59,26,65,63,71,67,
170472,J. Parr,700000,3,4,High,High,Left,65,59,60,64,50,64,49,53,59,65,72,75,75,63,69,58,57,89,68,54,60,63,61,55,53,64,66,66,64,
226793,M. Polster,975000,2,2,Medium,Medium,Right,58,48,62,69,34,67,63,38,66,66,53,63,56,64,59,49,67,93,75,49,78,70,49,69,39,62,64,66,64,
238569,K. Schindler,1200000,3,4,Medium,Medium,Right,62,65,47,64,51,62,55,41,55,59,92,93,76,68,72,60,78,78,68,52,41,40,65,60,52,58,42,48,40,
191209,J. Isijara,950000,2,3,Medium,Medium,Right,64,63,52,71,46,68,55,47,62,70,69,76,72,66,52,66,70,75,69,65,49,34,66,50,58,59,36,43,35,
211946,M. Kolke,800000,1,2,Medium,Medium,Right,12,15,20,24,20,13,11,13,21,18,48,40,39,69,58,23,51,45,75,11,18,21,19,25,29,23,17,17,19,68
216810,Y. Tejeda,1100000,2,3,Medium,Medium,Right,57,47,62,72,46,68,57,40,71,70,67,66,62,66,72,80,74,78,74,53,72,67,57,61,49,58,66,66,67,
227562,L. Haraslín,1400000,3,3,High,Medium,Left,64,60,59,64,58,70,64,54,52,66,84,84,85,64,72,60,68,79,61,59,38,33,64,58,58,57,33,41,48,
235754,Borja Herrera,1000000,3,2,High,Medium,Left,73,53,64,67,48,69,63,65,54,72,74,73,76,61,72,64,61,68,58,62,62,63,53,51,60,60,63,65,69,
211691,R. Weil,700000,2,4,Low,High,Right,59,30,62,65,28,46,26,32,54,56,62,55,62,64,67,57,89,69,82,33,70,67,37,47,66,67,63,64,65,
214507,A. Zapata,525000,2,3,Medium,Medium,Right,37,42,58,69,35,50,40,43,68,60,62,69,63,69,61,66,70,71,81,50,62,68,56,69,34,65,65,62,61,
220651,Angeliño,1300000,2,3,High,Medium,Left,70,44,43,70,42,68,65,70,59,66,79,79,74,64,81,66,44,74,49,59,49,59,72,59,55,65,64,67,66,
224235,Paulo Ricardo,1000000,2,2,Medium,Medium,Right,44,31,65,49,44,41,44,38,40,48,59,72,50,61,52,58,66,62,70,40,69,62,34,43,53,59,66,77,78,
234987,A. Androutsos,1600000,3,3,High,High,Right,60,66,55,72,64,68,63,60,64,70,78,75,71,65,68,64,56,70,59,62,47,55,56,64,59,66,57,52,51,
137708,F. Dick,500000,2,3,Medium,Medium,Right,78,50,63,65,61,60,63,69,66,63,62,64,58,65,58,79,74,64,77,68,75,67,56,55,64,73,66,69,67,
223724,S. Lainer,1000000,2,4,High,High,Right,65,61,56,62,51,64,55,33,59,64,76,78,66,66,73,69,61,81,61,65,78,61,56,53,45,61,64,67,66,
177389,F. Morais,775000,3,3,Medium,Medium,Right,73,55,40,63,44,71,72,77,67,66,75,76,72,64,85,61,82,67,61,46,69,50,61,63,59,57,35,29,32,
184301,J. Emmanuel-Thomas,1100000,4,4,Low,Low,Left,65,65,63,63,67,70,49,68,63,68,67,75,62,57,41,77,53,63,82,68,55,31,65,67,77,72,25,33,31,
198638,O. Buff,1200000,2,4,Medium,Medium,Right,71,63,39,69,61,64,65,69,64,68,68,69,73,59,74,61,62,71,61,65,60,57,72,75,61,69,52,55,59,
140526,Edú,400000,2,3,High,Medium,Left,65,67,70,66,72,65,58,70,63,65,59,49,64,65,67,70,66,54,79,67,70,45,68,57,69,65,44,47,41,
224494,R. Henry,1700000,3,2,High,Medium,Left,63,45,35,66,33,68,48,39,50,65,93,90,91,60,88,43,82,81,59,34,76,60,45,54,43,60,64,66,65,
226798,M. Martínez,1000000,2,3,Medium,Medium,Right,52,35,48,67,37,68,39,70,70,66,64,68,59,58,49,73,63,74,81,68,67,67,57,59,55,60,65,68,58,
231150,J. Monteiro,1200000,3,3,Medium,Medium,Right,61,44,50,72,38,66,69,50,68,71,79,76,76,65,72,58,52,73,61,55,73,73,55,62,48,71,54,67,62,
232430,Miguel Díaz,1200000,3,3,Medium,Medium,Right,48,62,59,70,35,66,47,44,68,69,55,60,59,67,61,62,64,70,66,65,57,62,60,66,53,55,51,65,58,
175598,Zhao Xuri,0,2,3,Medium,High,Right,60,58,64,65,58,66,54,61,70,64,54,58,54,59,66,85,67,73,75,74,72,69,59,67,52,58,64,68,62,
145903,Carlos Caballero,525000,2,3,Medium,Medium,Right,69,58,41,76,45,57,77,75,78,67,57,41,63,66,68,68,43,52,62,72,64,64,59,73,59,61,62,65,60,
213743,Tiago Caeiro,575000,2,3,Medium,Low,Right,34,72,78,53,61,57,41,31,38,60,44,33,49,71,44,81,68,34,84,53,85,20,71,47,58,65,23,22,20,
229359,Jorge Miramón,900000,2,3,Medium,Medium,Right,72,58,69,74,54,67,60,64,70,70,67,64,65,62,71,61,59,66,60,53,49,60,61,69,65,62,67,66,68,
231919,A. Murgia,1600000,3,3,Medium,Medium,Right,56,60,70,70,58,66,55,55,68,70,40,53,54,70,57,66,54,47,69,66,58,70,70,69,53,62,60,65,60,
170991,Nagore,100000,2,3,High,Medium,Right,74,54,61,56,44,49,64,55,59,64,58,68,64,81,60,80,62,64,77,72,83,73,62,56,39,79,63,78,57,
199152,D. Lekić,725000,3,3,Medium,Low,Right,44,72,79,60,66,60,66,51,39,54,34,34,55,69,33,71,37,60,89,60,58,24,76,56,67,54,24,34,27,
202480,Luis Felipe,875000,2,3,Medium,Medium,Right,68,42,64,64,45,69,69,49,56,70,69,69,69,66,66,75,70,48,70,64,67,67,54,52,50,63,72,68,70,
221168,D. Kownacki,1700000,3,3,Medium,Low,Right,54,70,63,64,55,67,52,32,59,66,79,73,73,59,62,68,67,77,67,53,59,42,68,64,72,65,17,13,17,
221680,N. Hagglund,1000000,2,3,Medium,High,Right,55,23,70,64,26,49,44,23,64,58,54,59,44,63,53,51,90,60,77,17,74,64,44,51,35,59,69,64,60,
185072,M. Aleksandrov,900000,3,5,Medium,Medium,Left,67,66,40,65,55,70,53,66,63,70,75,81,73,64,71,63,51,78,58,63,48,40,60,50,31,63,58,59,54,
193264,P. Farkas,975000,2,3,High,Medium,Right,66,57,58,65,39,65,67,38,64,64,81,85,76,54,76,75,70,86,64,63,71,59,54,56,35,63,62,64,64,
199665,J. Cools,900000,2,3,Medium,High,Right,68,45,69,66,48,56,61,64,65,61,54,60,59,66,56,62,61,78,71,56,69,68,54,59,52,62,66,67,66,
192241,R. Grant,875000,2,3,High,High,Right,63,54,52,65,42,63,56,51,59,65,74,72,74,62,73,67,78,91,70,66,70,65,62,60,56,63,64,66,63,
201714,D. Böde,0,2,4,Medium,Medium,Right,67,70,71,69,70,58,55,44,59,65,65,62,59,58,69,69,83,59,92,56,68,40,68,67,50,80,37,29,36,
187634,R. Ruíz,575000,2,4,High,Medium,Right,68,51,61,64,51,68,63,65,69,67,77,74,73,70,68,65,51,73,75,66,68,61,60,64,67,52,62,66,64,
208371,M. Saeid,1000000,2,2,High,Medium,Left,64,40,32,78,38,66,65,65,65,70,74,69,81,70,90,81,76,69,54,59,66,64,57,62,50,65,56,57,55,
212467,H. Marín,975000,2,3,Low,High,Left,27,25,67,60,28,40,27,58,56,58,66,65,49,63,52,60,64,65,71,39,60,67,26,48,45,58,70,72,69,
231667,D. Cataño,1200000,3,3,Medium,Medium,Right,54,56,48,70,35,75,53,63,63,67,69,67,61,66,73,55,64,53,58,61,45,39,64,71,60,65,25,35,38,
196339,M. Titsch-Rivero,1000000,3,3,Medium,Medium,Left,56,46,59,72,48,65,40,39,67,69,63,65,68,68,65,52,74,78,67,50,64,66,58,67,46,64,51,65,59,
205044,S. Maier,1200000,3,4,Medium,Low,Right,66,54,47,68,62,71,70,70,55,69,79,72,85,64,77,70,71,59,53,71,54,38,61,64,59,53,22,24,20,
208372,G. Arokoyo,1100000,2,2,Medium,Medium,Right,31,19,66,58,38,33,33,26,54,45,62,65,44,66,38,56,38,67,77,40,76,67,16,33,29,64,70,70,67,
163828,A. Le Fondre,875000,2,3,High,Low,Right,56,74,61,62,70,62,66,53,53,68,72,71,70,67,77,65,75,70,61,60,47,34,71,66,83,72,19,21,14,
237556,C. Luyindama,1000000,2,2,Medium,Medium,Right,27,19,68,63,30,45,31,19,64,61,63,64,43,61,56,68,63,68,91,53,68,63,21,51,24,56,60,65,64,
175092,M. Figueroa,250000,3,2,Medium,Medium,Left,62,49,70,66,57,63,62,72,63,61,64,58,63,67,65,81,72,70,76,67,71,70,42,55,64,64,67,72,68,
211189,B. Meccariello,900000,2,2,Medium,Medium,Right,12,13,62,44,16,26,18,17,44,46,68,70,57,62,50,26,80,61,89,18,64,66,21,20,23,64,68,69,66,
225013,M. Čovilo,600000,2,2,Medium,Medium,Right,53,41,71,68,42,54,42,56,66,63,51,55,32,68,33,54,80,58,93,55,60,73,62,54,49,63,63,69,67,
159989,C. Lobella,975000,4,3,Medium,Medium,Left,60,56,58,64,53,73,60,45,40,72,81,83,84,69,68,48,62,75,65,64,45,73,71,49,65,68,39,24,23,
186101,E. Hovland,725000,2,3,Medium,Medium,Right,33,20,65,51,14,30,22,23,59,58,64,74,45,65,42,30,71,62,88,26,60,71,30,42,15,55,62,69,63,
192757,S. Terekhov,825000,3,2,Medium,Medium,Left,67,52,53,61,52,63,43,51,56,65,67,65,58,67,71,60,58,72,59,63,38,73,55,46,69,54,58,71,72,
158966,G. Machín,425000,3,3,Medium,Medium,Right,73,52,66,68,69,75,71,79,67,67,74,73,61,66,62,57,71,72,67,64,36,64,66,73,79,64,64,54,56,
208375,M. Müller,975000,1,3,Medium,Medium,Right,11,10,12,22,9,10,11,13,16,20,25,38,34,67,38,23,66,35,77,12,27,14,11,48,18,26,9,13,11,68
205048,K. Vollmann,1200000,4,3,High,Medium,Right,58,58,38,69,51,68,63,60,59,66,83,78,84,62,86,70,73,77,65,64,72,50,64,62,55,62,37,46,42,
207864,E. Molina,850000,4,3,Medium,Low,Left,62,60,49,68,70,74,69,63,64,70,69,70,71,65,65,72,58,60,68,59,55,26,63,74,62,67,24,31,33,
208120,K. Przybyłko,1200000,2,4,Medium,Medium,Right,43,66,70,60,67,63,54,48,50,65,65,68,64,66,52,70,67,61,79,65,40,22,69,53,56,48,16,23,20,
209400,M. Williams,850000,2,3,Medium,High,Right,64,27,66,64,31,64,27,29,58,66,62,73,49,65,59,41,75,71,80,19,72,64,24,56,35,67,65,70,68,
223736,R. Rotman,825000,3,2,Medium,Medium,Right,66,63,68,71,53,65,68,69,65,61,66,68,67,66,66,73,70,76,72,67,72,67,59,58,70,70,66,72,60,
169464,A. Traoré,750000,3,2,Medium,Medium,Left,71,40,69,62,52,72,69,40,66,62,85,84,75,65,58,66,74,73,72,50,66,62,64,50,49,68,62,61,62,
177912,M. Lekven,850000,3,4,Medium,High,Right,64,48,61,69,68,66,70,62,68,70,77,73,88,61,81,72,74,82,70,58,73,63,66,71,41,72,56,44,43,
189944,L. Gassama,825000,2,2,Medium,Medium,Right,69,35,58,66,32,62,54,43,60,64,71,74,76,64,68,47,66,77,70,36,79,64,48,52,59,60,67,68,63,
213497,J. Une Larsson,1200000,2,3,Medium,High,Right,43,41,66,56,35,33,25,35,49,53,58,68,62,64,69,61,90,66,70,54,83,67,30,44,32,63,65,68,63,
216313,A. Miljković,825000,2,3,Medium,High,Right,64,39,64,58,36,62,46,36,56,62,68,69,64,63,62,61,73,72,73,48,67,66,51,50,40,57,73,71,71,
122361,M. Donadel,425000,2,3,Low,Medium,Right,69,44,65,72,65,64,75,62,79,72,49,39,67,66,69,79,65,50,66,73,85,65,45,68,55,70,62,63,68,
201978,P. Parzyszek,1200000,2,4,High,High,Right,42,68,70,64,65,62,52,43,33,68,55,67,66,68,50,57,61,80,79,54,66,26,72,56,56,66,22,37,24,
206074,M. Fornasier,1100000,2,2,Medium,Medium,Right,28,13,64,48,17,46,23,22,40,50,53,66,48,68,58,29,73,56,73,15,65,67,21,18,30,62,69,72,69,
209402,E. Acolatse,1300000,3,4,Medium,Low,Right,65,67,50,61,63,73,61,39,55,68,87,86,74,61,64,75,66,59,73,69,44,20,60,60,48,65,17,26,27,
213498,S. Martinsson Ngouali,1200000,2,3,Medium,Medium,Right,49,52,54,67,51,69,60,50,65,73,68,66,73,68,86,57,76,76,68,55,72,65,58,69,46,70,51,64,58,
224250,D. Roßbach,975000,2,3,Medium,Medium,Left,64,31,67,69,23,63,36,40,62,66,66,69,62,67,59,52,60,73,77,35,60,69,54,48,48,59,69,68,64,
237562,Diego Medeiros,1200000,3,3,Medium,Medium,Right,65,63,52,65,47,68,56,48,57,68,78,76,76,67,63,68,33,70,69,58,59,29,67,66,67,58,30,36,33,
199419,Y. Court,950000,3,3,Medium,Medium,Left,65,57,26,76,32,66,70,61,64,67,74,74,78,70,82,75,71,83,62,61,46,49,53,64,46,60,32,44,43,
139259,D. Callà,700000,3,4,High,High,Right,70,67,49,65,65,67,68,61,59,70,70,72,70,60,71,68,62,72,68,62,66,42,72,56,71,66,23,33,23,
219643,O. Hadžikić,1100000,1,3,Medium,Medium,Right,15,19,19,24,12,17,19,12,22,18,41,41,38,59,56,21,65,19,61,18,19,21,18,35,24,27,16,15,12,68
159995,W. Santerilone,1000000,3,3,Medium,Medium,Right,60,73,66,51,72,65,54,71,54,63,57,78,67,65,68,78,75,54,74,71,44,21,57,48,54,70,18,23,17,
237051,M. Turay,1300000,2,3,High,Medium,Right,47,65,65,57,58,71,48,47,41,69,88,89,86,58,74,65,72,77,69,63,78,20,64,55,56,62,15,17,16,
188411,Bruno Perone,700000,2,4,Medium,Medium,Right,32,28,72,61,19,49,63,27,73,55,53,56,37,55,58,55,63,58,84,33,68,69,52,51,51,60,65,68,64,
200700,A. Merkel,1100000,3,4,Medium,Low,Right,69,56,56,73,70,67,74,71,72,69,77,67,78,73,75,66,48,62,56,68,55,43,61,66,53,66,37,60,51,
192252,Pedro Queirós,500000,2,2,Medium,High,Right,67,44,57,63,41,64,50,39,61,65,68,69,63,69,71,52,71,65,70,45,71,70,55,58,37,67,69,67,68,
193276,P. Klingmann,675000,2,3,Medium,Medium,Right,68,39,64,66,46,62,51,56,59,64,65,62,62,59,64,61,66,72,71,46,63,66,48,51,46,58,69,71,70,
224509,U. Rivas,1400000,2,2,Low,Medium,Right,60,42,54,70,56,61,72,68,71,70,64,66,57,57,65,69,64,78,58,67,52,64,58,67,59,59,64,63,59,
225533,C. Bedia,1300000,3,2,Medium,Low,Left,33,68,71,57,49,70,31,32,31,63,73,78,71,65,51,68,62,65,81,56,58,32,59,61,66,58,25,36,27,
228093,M. Thuram,1500000,3,3,Medium,Medium,Right,39,70,70,57,59,65,40,30,38,66,71,75,70,56,51,69,62,53,84,66,52,21,59,52,62,62,29,28,18,
189181,D. Bodul,925000,3,4,Medium,Medium,Right,63,62,66,70,69,71,54,68,64,71,67,66,72,61,59,73,74,71,74,70,58,24,63,57,60,63,23,24,27,
193277,J. Siebenhandl,725000,1,3,Medium,Medium,Left,13,11,14,31,10,13,10,10,20,25,45,48,61,65,59,33,80,38,66,27,22,22,13,48,15,28,20,11,10,68
198910,N. Klotz,650000,3,3,High,Medium,Right,66,58,38,63,55,69,54,51,57,67,86,84,83,67,83,59,70,81,69,55,55,63,54,56,62,61,64,64,59,
225534,I. Bezdenezhnykh,1900000,2,3,Medium,Medium,Right,55,53,56,73,46,69,49,56,71,65,65,77,81,65,77,56,64,66,50,60,68,78,55,62,53,65,59,64,62,
219647,A. Vuletich,1100000,3,3,Medium,Medium,Right,50,65,68,60,60,68,45,39,55,66,66,70,53,67,55,71,64,63,79,60,74,34,65,55,63,46,20,28,24,
188671,Eloi Amagat,675000,3,3,Medium,Medium,Right,55,63,44,73,41,71,74,61,71,73,55,37,66,57,59,62,50,67,67,58,68,60,58,65,66,55,45,65,55,
197376,C. Fandrich,950000,3,4,Medium,Medium,Right,58,53,18,67,50,67,67,59,61,70,81,72,86,64,77,59,74,72,33,54,63,49,58,66,50,64,47,40,43,
203264,S. Wootton,825000,2,3,Medium,Medium,Right,57,16,67,61,32,54,23,18,62,60,51,62,61,55,59,39,72,68,72,18,65,66,35,35,43,56,65,68,66,
214784,J. Pereyra Díaz,825000,2,3,Medium,Medium,Right,68,55,67,67,64,65,69,48,62,67,72,74,68,71,68,70,60,68,58,69,63,59,70,67,57,62,41,52,46,
225024,M. Holgate,1500000,2,3,Medium,Medium,Right,43,37,62,68,40,65,39,35,59,67,75,76,65,65,57,51,57,74,75,42,63,58,50,45,40,66,65,71,70,
173568,B. Bajić,100000,2,3,Medium,Medium,Right,60,31,67,58,45,45,39,64,67,60,31,32,34,66,55,58,77,33,80,44,67,69,41,58,69,74,66,67,58,
190720,T. Ricketts,750000,2,2,Medium,Low,Right,55,63,69,55,57,64,50,21,32,60,88,86,72,62,62,67,86,55,68,58,58,20,66,50,46,64,23,14,12,
215297,D. Werker,875000,2,3,Low,High,Right,47,29,65,52,31,38,30,27,48,51,50,53,43,60,57,58,62,65,76,27,66,59,25,52,40,63,67,73,69,
216577,W. Twala,800000,3,3,Medium,Medium,Left,69,61,57,65,44,69,35,51,46,67,76,74,80,63,80,63,47,51,34,65,31,39,58,65,49,64,42,61,44,
152065,S. Poulsen,425000,2,2,High,Medium,Left,64,47,56,68,30,67,67,66,60,67,70,73,70,69,64,63,75,75,74,43,76,67,57,65,52,74,65,67,59,
232193,Ko Tae Won,975000,2,3,Medium,High,Right,26,33,65,57,23,34,25,22,52,41,65,57,60,63,64,31,63,68,72,20,63,68,31,26,30,59,68,70,66,
186881,J. Holland,625000,2,4,Medium,Medium,Right,52,55,45,64,56,61,58,46,62,63,69,68,76,61,67,59,73,83,71,57,84,65,59,63,47,63,62,64,65,
203266,G. van Velzen,1000000,3,4,Medium,Medium,Left,70,61,36,63,58,69,52,46,45,61,83,87,75,65,57,64,68,65,72,55,33,31,64,54,47,58,12,11,11,
224258,K. Ajer,1100000,3,3,High,Medium,Right,55,58,65,68,41,64,58,52,64,66,74,75,55,64,41,64,58,80,78,59,63,63,52,64,49,70,63,65,64,
226050,C. Teuchert,1700000,3,3,Medium,Medium,Right,53,68,60,61,51,72,56,37,44,67,77,84,76,65,71,63,66,67,66,56,50,30,62,49,63,59,22,27,20,
169474,A. Taylor,500000,2,3,Medium,Medium,Left,64,37,56,63,42,55,69,69,60,61,63,69,59,62,72,68,80,75,76,44,76,64,57,58,43,59,64,69,68,
160003,M. Elarra,750000,3,3,Medium,Medium,Left,42,77,51,54,45,61,52,51,68,60,74,72,65,65,65,73,73,65,71,74,44,30,66,45,50,75,21,24,23,
239875,Bebeto,700000,3,2,Medium,Medium,Right,66,45,60,58,48,64,58,43,54,63,75,74,81,69,76,54,72,77,52,33,64,64,54,44,44,66,61,62,64,
238084,Choe Jae Hyeon,1100000,2,3,Medium,High,Left,64,66,54,65,38,68,46,40,53,69,73,72,70,65,58,61,57,73,62,58,58,59,68,57,38,64,64,64,62,
177668,A. Bischoff,700000,3,2,Medium,Low,Right,68,51,23,74,48,69,74,72,73,70,59,51,72,61,79,42,54,48,45,49,50,51,64,75,70,78,16,46,24,
212485,D. Bakker,875000,2,3,Medium,Medium,Left,65,39,63,67,41,64,56,62,67,68,55,53,69,65,65,70,72,74,62,61,77,66,56,65,47,67,62,63,66,
212997,E. Zejnullahu,1000000,3,3,Medium,Medium,Right,55,51,51,71,53,68,70,59,67,68,72,72,75,65,77,69,63,68,56,64,68,66,62,68,49,59,61,67,61,
236037,P. Clement,1100000,3,3,Medium,Medium,Right,59,63,54,66,55,68,50,44,58,72,74,72,79,66,76,59,66,75,59,65,54,37,60,65,57,60,40,47,46,
189445,M. Marković,825000,2,3,High,Low,Right,52,70,75,55,60,66,47,50,60,62,64,73,80,62,62,56,68,67,83,62,56,45,68,37,72,55,50,52,49,
140038,J. Rodríguez,100000,2,4,Medium,Medium,Right,68,51,43,69,68,62,75,75,68,69,42,34,63,67,77,76,53,60,66,75,67,66,60,68,84,69,65,67,57,
211974,K. Freiberger,775000,2,4,High,High,Right,62,68,58,57,58,68,56,46,45,66,71,90,70,65,74,62,61,85,48,58,38,22,68,62,59,74,16,12,12,
220934,C. Rivas,1200000,2,2,High,Low,Left,71,61,61,61,65,68,78,60,57,62,83,86,71,61,68,82,53,75,68,62,54,28,59,64,58,63,15,14,16,
224774,H. Çinemre,925000,2,2,Low,Medium,Right,27,24,64,61,33,41,29,28,52,42,69,72,65,64,60,46,74,68,74,27,78,64,25,31,45,44,66,68,62,
230150,Luís Machado,1000000,3,2,Medium,Medium,Right,64,64,46,64,58,74,54,44,51,73,78,79,79,62,90,72,60,51,34,45,61,25,67,51,64,59,20,34,31,
193798,J. Mason,900000,3,4,Medium,Medium,Right,56,64,64,61,59,66,62,41,60,68,68,76,76,66,72,64,66,72,70,64,45,43,67,59,66,58,30,38,32,
227847,M. James,0,2,4,Medium,High,Right,34,29,66,64,32,49,44,22,60,58,64,66,47,60,60,54,85,70,84,51,75,64,31,45,40,55,62,64,59,
183559,K. Engel,600000,2,3,High,High,Right,63,30,70,64,42,55,51,41,57,63,64,64,68,64,72,55,79,75,67,37,68,65,46,46,43,62,67,66,68,
190983,R. Kiernan,775000,2,3,Medium,Medium,Right,49,15,69,63,32,52,40,33,59,60,69,64,63,57,55,39,71,74,78,32,68,62,28,49,30,56,60,66,70,
200968,F. Ogier,700000,2,3,Medium,High,Right,23,20,66,55,23,40,33,34,50,58,51,53,56,59,63,57,83,63,75,30,68,62,15,23,44,60,66,69,63,
229384,N. Hammann,600000,2,4,High,Medium,Right,68,50,59,63,30,57,69,65,67,62,70,74,59,61,61,72,76,68,74,65,78,67,52,43,62,59,62,67,65,
148745,K. Wæhler,0,2,2,Low,High,Right,38,25,69,48,23,27,23,26,38,45,38,31,33,65,56,66,75,30,73,35,80,69,30,37,22,66,66,65,63,
220937,M. Pérez Acuña,900000,2,2,Medium,Medium,Right,71,27,59,59,37,65,54,40,53,60,71,73,76,65,67,43,80,71,61,30,67,64,50,62,44,50,66,67,68,
229641,M. Bagayoko,0,2,3,High,Medium,Right,69,21,52,56,26,63,27,33,51,67,76,74,77,61,78,31,70,72,61,25,71,62,56,53,45,58,68,66,70,
231433,Aitor,1400000,3,3,High,Low,Left,63,69,39,67,58,72,70,61,46,68,74,70,80,59,75,42,36,47,48,61,38,23,63,71,65,59,23,24,22,
233225,S. Taniguchi,825000,2,3,Low,High,Right,54,30,68,55,36,51,35,32,60,53,64,70,57,57,62,58,79,75,71,45,66,67,45,35,45,60,63,71,65,
238857,Wilson Manafá,1200000,3,2,High,Low,Right,73,60,32,68,49,71,51,48,50,70,77,76,77,60,80,60,47,72,55,41,30,24,61,60,47,58,17,30,36,
201482,Julián Cuesta,675000,1,3,Medium,Medium,Right,24,12,15,25,23,13,22,14,25,19,33,47,38,67,41,24,53,38,68,10,22,21,15,23,24,27,13,11,12,67
205578,P. Ngawa,800000,2,3,Low,Medium,Right,59,33,64,57,32,61,39,32,52,62,75,79,70,63,59,56,71,73,72,45,67,60,38,39,41,60,66,69,67,
215818,E. Hyndman,1500000,3,4,High,Medium,Right,65,62,52,74,59,74,62,56,70,73,74,64,90,55,86,60,34,62,31,51,46,51,64,66,55,70,49,57,54,
224010,José Suarez,1000000,1,3,Medium,Medium,Right,20,19,18,23,17,13,17,14,26,25,48,46,49,56,54,21,53,42,65,20,20,17,11,32,29,27,16,15,18,67
232714,Y. Toyoda,600000,3,4,High,Medium,Right,39,71,74,54,53,54,35,33,39,59,55,54,66,68,46,68,72,59,79,56,62,29,71,44,64,68,22,28,17,
233226,T. Nara,975000,2,2,Medium,High,Right,32,23,68,59,38,48,35,30,46,52,70,73,62,60,58,56,83,69,74,46,70,63,21,25,35,57,69,67,61,
212747,T. Martínez,1200000,3,2,Medium,Medium,Left,62,48,47,73,50,77,66,59,60,73,77,67,82,64,81,49,63,67,41,73,47,33,71,73,57,68,38,42,36,
